className,reviewedCommitsFile,normalizedFileExp,gold
nu,6,0.1788908765652951,1.0
nu,9,0.2683363148479427,1.0
nu,0,0.0,1.0
nu,66,1.9677996422182469,-1.0
nu,21,0.6261180679785331,1.0
nu,0,0.0,-1.0
nu,1,0.0298151460942158,-1.0
nu,0,0.0,-1.0
nu,0,0.0,-1.0
nu,2,0.0596302921884317,1.0
nu,1,0.0298151460942158,-1.0
