,c_id,className,ReadingEase,ReadingEase(NL),CodeElementRatio,QuestionRatio,StopwordRatio,StopKeyRatio,ConceptualSimilarity,AuthorCommitsFile,CommittedTwice,TotalAuthoredCommits,ReviewingTwice,ReviewedCommitsFile,TotalReviewedCommits,ReviewedPRs,ExtLibSimilarity,sentimoji,gold
615,67755524-7281-nu,nu,99.13250000000002,99.13250000000002,0.0357142857142857,0.0,0.5357142857142857,0.5357142857142857,0.0589255650988789,0,0,2387,1,1,1413,209,0.0,0.0,0.0
616,67759066-7281-nu,nu,66.56038461538463,100.0,0.75,0.0,0.25,0.25,0.035578403348241,0,0,3166,1,1,1480,290,0.5362959502413459,0.0,0.0
617,67712055-7279-nu,nu,100.0,100.0,0.125,1.0,0.375,0.375,0.3354101966249684,0,0,0,0,0,0,0,0.0,0.0,0.0
618,67713988-7279-nu,nu,77.81071428571428,77.81071428571428,0.0714285714285714,0.0,0.7857142857142857,0.7857142857142857,0.0668153104781061,0,0,13,1,2,6,1,0.0,0.0,0.0
621,67719620-7279-nu,nu,92.965,92.965,0.1111111111111111,0.0,0.4444444444444444,0.4444444444444444,0.0944911182523068,4,1,237,1,3,221,29,0.0,0.0,0.0
624,67551931-7275-nu,nu,95.68818181818185,95.68818181818185,0.0909090909090909,0.0,0.5454545454545454,0.5454545454545454,0.2508726030021272,66,1,3166,1,43,1478,289,0.6557920634651871,0.0,0.0
627,67538347-7272-nu,nu,100.0,100.0,0.125,1.0,0.625,0.625,0.2499999999999999,0,0,3166,1,6,1477,288,0.524034042718821,0.0,0.0
628,67539105-7272-nu,nu,76.89000000000003,76.89000000000003,0.1428571428571428,1.0,0.4285714285714285,0.4285714285714285,0.0,0,0,3166,1,6,1477,288,0.524034042718821,0.0,0.0
629,67375087-7266-nu,nu,77.19916666666668,77.19916666666668,0.0303030303030303,0.0,0.3636363636363636,0.3636363636363636,0.0,3,1,137,1,1,111,27,0.0,0.0,0.0
630,67215488-7259-nu,nu,70.14470588235295,100.0,0.9090909090909092,0.0,0.3636363636363636,0.3636363636363636,0.420084025208403,0,0,169,1,1,163,44,0.0,0.0,0.0
631,67216067-7259-nu,nu,75.50000000000003,100.0,0.7142857142857143,0.0,0.1428571428571428,0.1428571428571428,0.172132593164774,0,0,581,0,0,488,55,0.0,0.0,0.0
632,67057626-7253-nu,nu,47.21692307692311,47.21692307692311,0.037037037037037,0.5,0.5555555555555556,0.5555555555555556,0.2279211529192759,0,0,174,1,16,254,32,0.0,0.0,0.0
633,67023382-7251-nu,nu,100.0,100.0,0.0666666666666666,0.0,0.7333333333333333,0.7333333333333333,0.1749278571353298,0,0,70,1,2,42,10,0.0,0.0,0.0
637,66856186-7241-nu,nu,63.600714285714304,63.600714285714304,0.0080645161290322,0.0,0.4193548387096774,0.4193548387096774,0.0887356509416113,3,1,3488,1,27,1811,308,0.0,0.0,0.0
638,66867849-7241-nu,nu,88.905,88.905,0.04,1.0,0.56,0.56,0.2927700218845599,0,0,3166,1,21,1457,286,0.7299678128538737,0.0,0.0
639,66868117-7241-nu,nu,0.0,100.0,0.3,1.0,0.1,0.1,0.2750095491084633,0,0,3166,1,21,1457,286,0.7299678128538737,0.0,0.0
640,66830183-7240-nu,nu,95.84945652173916,100.0,0.3214285714285714,1.0,0.5,0.5,0.1482498633322202,0,0,695,1,25,367,58,0.4155813868856491,0.0,0.0
641,66830290-7240-nu,nu,76.2342105263158,76.2342105263158,0.0526315789473684,0.0,0.5789473684210527,0.631578947368421,0.2472256930290987,0,0,695,1,25,367,58,0.4155813868856491,0.0,0.0
642,66831414-7240-nu,nu,86.875,86.875,0.0333333333333333,1.0,0.7333333333333333,0.7333333333333333,0.228747855498907,0,0,695,1,25,367,58,0.4155813868856491,0.0,0.0
643,66641991-7229-nu,nu,100.0,100.0,0.25,1.0,0.5,0.5,0.2236067977499789,0,0,351,1,9,277,60,0.0,0.0,0.0
644,66642550-7229-nu,nu,100.0,100.0,0.0,1.0,0.4,0.4,0.0680413817439771,0,0,351,1,7,277,60,0.0,0.0,0.0
645,66800355-7226-nu,nu,92.0625,92.0625,0.0588235294117647,0.5,0.5294117647058824,0.5294117647058824,0.4948716593053935,3,1,3488,1,41,1807,306,0.8711804556060083,-1.0,0.0
646,66509364-7221-nu,nu,90.95857142857145,90.95857142857145,0.1428571428571428,0.0,0.7142857142857143,0.7142857142857143,0.0,0,0,60,1,1,72,19,0.0,0.0,0.0
648,66511065-7220-nu,nu,76.83227272727274,76.83227272727274,0.0454545454545454,0.0,0.6363636363636364,0.6363636363636364,0.2335496832484568,0,0,111,1,1,1037,165,0.0,0.0,0.0
650,66161493-7208-nu,nu,66.10000000000002,100.0,0.7142857142857143,1.0,0.3571428571428571,0.3571428571428571,0.588348405414552,0,0,86,1,1,116,18,0.0662266178532521,0.0,0.0
651,66160792-7200-nu,nu,100.0,100.0,0.2,1.0,0.6,0.6,0.1690308509457032,5,1,351,1,1,275,59,0.0,0.0,0.0
652,66265868-7200-nu,nu,100.0,100.0,0.1111111111111111,1.0,0.4444444444444444,0.5555555555555556,0.1285648693066449,0,0,304,0,0,157,37,0.0,0.0,0.0
653,66267554-7200-nu,nu,99.52771739130438,99.52771739130438,0.0416666666666666,1.0,0.4583333333333333,0.4583333333333333,0.4545454545454545,0,0,304,0,0,157,37,0.0,0.0,0.0
655,66272638-7200-nu,nu,87.30000000000003,87.30000000000003,0.0192307692307692,0.5,0.4230769230769231,0.4230769230769231,0.167789013803506,0,0,3488,1,6,1800,305,0.0,0.0,0.0
656,66319830-7200-nu,nu,100.0,100.0,0.0555555555555555,0.5,0.6111111111111112,0.6111111111111112,0.1819017187772497,0,0,304,0,0,157,37,0.0,0.0,0.0
657,66326984-7200-nu,nu,92.77076923076925,92.77076923076925,0.0227272727272727,0.0,0.2272727272727272,0.2272727272727272,0.0650944554904119,0,0,3166,1,2,1426,282,0.7397954428741078,0.0,0.0
658,66343633-7200-nu,nu,67.53000000000003,67.53000000000003,0.0666666666666666,0.0,0.6666666666666666,0.6666666666666666,0.0,0,0,3166,1,1,1426,282,0.3593716489412878,0.0,0.0
661,66454836-7200-nu,nu,100.0,100.0,0.25,1.0,0.5,0.5,0.1825741858350553,0,0,3166,1,10,1426,282,0.6875692691346686,0.0,0.0
662,66654628-7197-nu,nu,56.25000000000003,76.50153846153849,0.1764705882352941,0.0,0.4117647058823529,0.4117647058823529,0.4999999999999999,1,1,187,1,3,509,97,0.0,0.0,0.0
663,65715858-7187-nu,nu,90.95857142857145,90.08833333333334,0.0833333333333333,0.5,0.1666666666666666,0.1666666666666666,0.0,2,1,1591,1,15,1511,290,0.0,0.0,0.0
665,65595297-7184-nu,nu,3.3972727272727354,3.3972727272727354,0.0833333333333333,0.0,0.5833333333333334,0.5833333333333334,0.3698001308168194,0,0,187,1,1,504,96,0.0,0.0,0.0
666,65269489-7175-nu,nu,82.39000000000001,100.0,0.4,1.0,0.4,0.4,0.3429971702850176,0,0,137,1,7,100,20,0.7602549756504446,0.0,0.0
667,65121893-7169-nu,nu,69.76333333333335,77.94884615384619,0.081967213114754,0.5,0.4918032786885246,0.5409836065573771,0.2836380138986998,0,0,187,1,3,500,93,0.0,0.0,0.0
671,65091654-7160-nu,nu,100.0,98.90571428571432,0.037037037037037,1.0,0.3888888888888889,0.3888888888888889,0.3758340350425746,0,0,231,1,1,122,17,0.4339512939146467,0.0,0.0
672,65082457-7159-nu,nu,100.0,100.0,0.0476190476190476,0.5,0.5714285714285714,0.5714285714285714,0.0,2,1,137,1,3,98,19,0.0,0.0,0.0
673,65082533-7159-nu,nu,100.0,100.0,0.1428571428571428,0.0,0.4285714285714285,0.4285714285714285,0.0,2,1,137,1,3,98,19,0.0,0.0,0.0
674,65082984-7159-nu,nu,77.8839285714286,77.8839285714286,0.0208333333333333,0.5,0.2708333333333333,0.2708333333333333,0.1898315991504998,0,0,70,0,0,39,9,0.0,0.0,0.0
675,65083053-7159-nu,nu,43.96307692307696,43.96307692307696,0.0714285714285714,0.0,0.4285714285714285,0.4285714285714285,0.0,0,0,137,1,1,98,19,0.0,0.0,0.0
677,64775053-7140-nu,nu,71.78157894736843,71.78157894736843,0.0526315789473684,1.0,0.7894736842105263,0.7894736842105263,0.2480694691784169,0,0,231,1,2,119,15,0.6223550029858107,0.0,0.0
678,64659925-7134-nu,nu,80.30636363636367,80.30636363636367,0.0909090909090909,0.0,0.5454545454545454,0.5454545454545454,0.1581138830084189,0,0,137,1,2,90,17,0.0,0.0,0.0
681,64612197-7117-nu,nu,89.51692307692309,86.70500000000001,0.2666666666666666,0.0,0.4,0.4666666666666667,0.3692744729379982,1,1,209,1,7,201,51,0.4020480950493114,0.0,0.0
682,64066842-7103-nu,nu,63.49666666666667,71.78157894736843,0.3823529411764705,0.0,0.5,0.5294117647058824,0.242535625036333,0,0,695,1,4,295,53,0.0,0.0,0.0
683,64101693-7103-nu,nu,100.0,100.0,0.0,1.0,0.6666666666666666,0.6666666666666666,0.2108185106778919,0,0,351,1,5,264,56,0.8058099247133457,0.0,0.0
686,63902007-7087-nu,nu,64.9245454545455,66.10000000000002,0.2307692307692307,0.0,0.4615384615384615,0.4615384615384615,0.1556997888323046,14,1,1591,1,61,1482,284,0.0,0.0,0.0
688,63783319-7076-nu,nu,56.32000000000002,67.28312500000003,0.12,0.0,0.5333333333333333,0.5333333333333333,0.3888201414050007,15,1,695,1,21,283,49,0.0,0.0,0.0
689,63606946-7069-nu,nu,62.79000000000002,77.90500000000002,0.5,0.0,0.25,0.25,0.1386750490563073,0,0,339,0,0,134,42,0.0,0.0,0.0
692,63355248-7062-nu,nu,100.0,100.0,0.1428571428571428,0.0,0.5714285714285714,0.5714285714285714,0.1825741858350553,4,1,187,1,19,472,79,0.0,0.0,0.0
693,63355572-7062-nu,nu,50.05500000000001,53.74661016949155,0.0307692307692307,0.0,0.6307692307692307,0.6461538461538462,0.2871898429003063,5,1,441,1,21,132,28,0.8593432085621647,0.0,0.0
695,63530540-7062-nu,nu,68.18730769230773,76.80319767441863,0.1785714285714285,0.0,0.4821428571428571,0.4821428571428571,0.4880531862558805,5,1,441,1,21,132,28,0.8593432085621647,0.0,0.0
696,63381747-7059-nu,nu,59.07000000000002,78.87285714285717,0.7948717948717948,0.0,0.1794871794871795,0.2051282051282051,0.1121544308184088,0,0,7098,0,0,436,45,0.0,0.0,0.0
700,63414461-7053-nu,nu,92.17119565217394,83.32000000000004,0.5806451612903226,0.0,0.3548387096774194,0.3870967741935484,0.4497190133975168,3,1,441,1,7,111,27,0.0,0.0,0.0
701,62935286-7038-nu,nu,0.0,78.87285714285717,0.3846153846153846,0.0,0.3076923076923077,0.3076923076923077,0.3127716210856122,0,0,2387,0,0,1393,201,0.6617516803143516,0.0,0.0
705,65083777-7004-nu,nu,71.6732985074627,76.91375572519087,0.0389610389610389,0.0,0.487012987012987,0.4935064935064935,0.1198552826187532,2,1,441,0,0,73,26,0.0,0.0,0.0
706,61807609-6997-nu,nu,60.73166666666671,60.73166666666671,0.0096153846153846,0.0,0.5673076923076923,0.5673076923076923,0.2829311422758963,0,0,44,0,0,74,19,0.0,0.0,0.0
707,61812708-6997-nu,nu,86.29784037558686,95.29748299319732,0.3953488372093023,0.0,0.3604651162790697,0.3604651162790697,0.2629303872206929,0,0,0,1,15,699,173,0.0,0.0,0.0
708,61294401-6984-nu,nu,0.0,87.94500000000002,0.4090909090909091,0.0,0.2727272727272727,0.2727272727272727,0.4814569204856493,0,0,237,1,8,200,24,0.6690622332926158,0.0,0.0
709,61350555-6982-nu,nu,72.61545454545457,69.78500000000001,0.1176470588235294,0.0,0.3529411764705882,0.3529411764705882,0.1230914909793327,0,0,0,0,0,683,171,0.0,0.0,0.0
710,61133765-6979-nu,nu,79.43428571428574,82.19500000000002,0.0597014925373134,0.0,0.5373134328358209,0.582089552238806,0.2705008904002297,15,1,695,1,12,262,39,0.0,0.0,0.0
713,59757758-1621-nu,nu,95.93928571428572,95.93928571428572,0.0714285714285714,1.0,0.5,0.5,0.400500939457407,0,0,0,1,3,29,4,0.0,0.0,0.0
716,59425661-1619-nu,nu,100.0,100.0,0.5,0.0,0.5,0.5,0.0,13,1,370,1,105,2381,302,0.0,1.0,0.0
717,58734224-1615-nu,nu,94.8039285714286,94.8039285714286,0.0256410256410256,0.5,0.6153846153846154,0.6153846153846154,0.0,12,1,456,1,24,970,113,0.0,0.0,0.0
719,57978541-1611-nu,nu,78.87285714285717,78.87285714285717,0.1428571428571428,0.0,0.5714285714285714,0.5714285714285714,0.0,4,1,315,1,25,556,75,0.0,-1.0,0.0
720,55394450-1595-nu,nu,78.755,82.9194230769231,0.1276595744680851,0.5,0.5957446808510638,0.5957446808510638,0.2236067977499789,3,1,19,0,0,26,3,0.0,0.0,0.0
722,55395302-1595-nu,nu,100.0,100.0,0.0535714285714285,0.0,0.5714285714285714,0.5714285714285714,0.4216370213557839,0,0,18,1,8,22,3,0.7102263850734722,0.0,0.0
724,54252232-1588-nu,nu,100.0,100.0,0.0285714285714285,0.3333333333333333,0.4285714285714285,0.4285714285714285,0.0953462589245592,0,0,385,0,0,1724,257,0.0,0.0,0.0
728,49091207-1540-nu,nu,97.7025,100.0,0.1666666666666666,1.0,0.5,0.5,0.3779644730092272,0,0,456,1,8,956,106,0.0,0.0,0.0
730,48268447-1539-nu,nu,75.76500000000001,75.76500000000001,0.0555555555555555,1.0,0.4444444444444444,0.5,0.2182178902359924,6,1,456,1,25,955,105,0.0,0.0,0.0
731,50041773-1539-nu,nu,86.70466666666667,86.70466666666667,0.037037037037037,0.6666666666666666,0.4814814814814814,0.4814814814814814,0.1660909597074799,4,1,456,1,55,955,105,0.0,1.0,0.0
732,50041861-1539-nu,nu,94.3,94.3,0.1111111111111111,1.0,0.5555555555555556,0.5555555555555556,0.1924500897298752,0,0,315,1,4,537,66,0.0,0.0,0.0
733,50042080-1539-nu,nu,47.83250000000001,47.83250000000001,0.0625,0.0,0.6875,0.6875,0.5222329678670935,0,0,315,1,1,537,66,0.0,0.0,0.0
734,50042559-1539-nu,nu,79.09150000000001,79.09150000000001,0.037037037037037,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.1360827634879543,0,0,315,1,1,537,66,0.0,0.0,0.0
735,50042801-1539-nu,nu,63.381071428571445,63.381071428571445,0.0256410256410256,0.5,0.5641025641025641,0.5641025641025641,0.1725163898355885,6,1,315,1,35,537,66,0.7063838571409432,0.0,0.0
737,50044764-1539-nu,nu,35.60500000000002,35.60500000000002,0.3333333333333333,0.0,0.0,0.0,0.2499999999999999,5,1,456,1,11,955,105,0.0,0.0,0.0
739,50045588-1539-nu,nu,100.0,100.0,0.3333333333333333,1.0,0.6666666666666666,0.6666666666666666,0.0,0,0,456,1,1,955,105,0.0,0.0,0.0
740,45928044-1520-nu,nu,84.34803571428574,84.34803571428574,0.024390243902439,0.5,0.4634146341463415,0.4634146341463415,0.0933520056018673,4,1,359,1,4,14,4,0.2709970709891531,0.0,0.0
741,42392621-1497-nu,nu,78.87285714285717,78.87285714285717,0.1428571428571428,1.0,0.8571428571428571,0.8571428571428571,0.1889822365046136,0,0,26,1,4,25,2,0.0,0.0,0.0
742,40718983-1489-nu,nu,94.77772727272728,94.77772727272728,0.0142857142857142,0.3333333333333333,0.6285714285714286,0.6428571428571429,0.1371021242767704,0,0,60,1,17,299,60,0.0,0.0,0.0
744,39763451-1480-nu,nu,100.0,100.0,0.3333333333333333,0.0,0.6666666666666666,0.6666666666666666,0.0,0,0,54,1,1,30,3,0.0,0.0,0.0
745,39406900-1474-nu,nu,100.0,100.0,0.1,1.0,0.5,0.5,0.2357022603955158,2,1,511,1,39,929,100,0.9275657043816908,0.0,0.0
747,39407144-1474-nu,nu,69.99384615384618,69.99384615384618,0.0666666666666666,1.0,0.4666666666666667,0.4666666666666667,0.2581988897471611,2,1,511,1,39,929,100,0.9275657043816908,0.0,0.0
748,37653344-1455-nu,nu,100.0,100.0,0.217391304347826,0.5,0.4347826086956521,0.4347826086956521,0.1581138830084189,1,1,28,1,12,130,3,0.1841095248691622,0.0,0.0
752,37360613-1443-nu,nu,84.45000000000003,84.45000000000003,0.0625,0.5,0.625,0.625,0.1443375672974064,0,0,315,1,4,453,54,0.5184360777979711,0.0,0.0
755,37020435-1442-nu,nu,100.0,100.0,0.04,0.5,0.72,0.72,0.3354101966249684,36,1,511,1,68,910,98,0.8703155302324018,0.0,0.0
756,37021656-1442-nu,nu,77.12483870967742,77.12483870967742,0.03125,0.0,0.59375,0.59375,0.2169304578186561,37,1,315,1,40,444,53,1.0,0.0,0.0
757,35006424-1432-nu,nu,100.0,100.0,0.1666666666666666,1.0,0.6666666666666666,0.6666666666666666,0.1825741858350553,0,0,511,1,7,887,92,0.5575603979967406,0.0,0.0
758,35006960-1432-nu,nu,64.66285714285716,64.66285714285716,0.0454545454545454,0.0,0.5909090909090909,0.5909090909090909,0.2357022603955158,0,0,511,1,15,887,92,0.2290413053657798,0.0,0.0
759,34067939-1422-nu,nu,73.84500000000001,97.025,0.4285714285714285,0.0,0.4285714285714285,0.5714285714285714,0.1906925178491184,0,0,315,1,11,399,44,0.0,0.0,0.0
760,34065670-1421,nu,100.0,100.0,0.1666666666666666,0.0,0.5,0.5,0.2041241452319315,0,0,370,1,2,2061,274,0.0,0.0,0.0
763,33872063-1412-nu,nu,72.61545454545457,72.61545454545457,0.0833333333333333,0.0,0.4166666666666667,0.4166666666666667,0.0800640769025435,1,1,456,1,10,894,93,0.836536287714123,0.0,0.0
764,33828262-1410-nu,nu,85.39178571428573,85.39178571428573,0.0212765957446808,0.5,0.425531914893617,0.425531914893617,0.2869984013336701,0,0,315,1,2,384,40,0.0,0.0,0.0
765,33828377-1410-nu,nu,55.40500000000003,55.40500000000003,0.0227272727272727,0.5,0.4772727272727273,0.4772727272727273,0.1586103171436288,0,0,315,1,1,384,40,0.0,0.0,0.0
766,33828865-1410-nu,nu,82.29666666666668,82.29666666666668,0.037037037037037,0.0,0.5555555555555556,0.5555555555555556,0.0,3,1,511,1,24,797,84,0.0,0.0,0.0
767,33829032-1410-nu,nu,43.96307692307696,43.96307692307696,0.0666666666666666,0.0,0.2,0.2,0.0,0,0,315,1,1,384,40,0.0,0.0,0.0
768,33624099-1408-nu,nu,66.7871428571429,66.7871428571429,0.1428571428571428,1.0,0.5714285714285714,0.5714285714285714,0.0771516749810459,5,1,511,1,4,785,82,0.0,0.0,0.0
769,33624199-1408-nu,nu,0.0,36.62000000000003,0.8333333333333334,0.0,0.1666666666666666,0.1666666666666666,0.5962847939999439,0,0,315,1,4,372,38,0.0,0.0,0.0
770,33278732-1405-nu,nu,87.94500000000002,87.94500000000002,0.125,0.0,0.125,0.125,0.0,8,1,315,1,29,363,36,0.0,0.0,0.0
771,33278914-1405-nu,nu,100.0,100.0,0.2,1.0,0.6,0.6,0.0,8,1,315,1,29,363,36,0.0,0.0,0.0
772,33359329-1398-nu,nu,86.70500000000001,86.70500000000001,0.1,0.0,0.6,0.6,0.2108185106778919,0,0,370,1,1,2017,262,0.5200509674923438,0.0,0.0
773,32076308-1384-nu,nu,36.62000000000003,36.62000000000003,1.0,0.0,0.0,0.0,0.0,7,1,456,1,6,683,78,0.0,0.0,0.0
774,32161518-1384-nu,nu,54.72500000000002,54.72500000000002,0.25,1.0,0.0,0.0,0.3535533905932737,16,1,456,1,38,683,78,0.2492781385838322,0.0,0.0
781,31340262-1365-nu,nu,88.33754901960786,88.33754901960786,0.0263157894736842,0.6666666666666666,0.5526315789473685,0.5526315789473685,0.0674199862463242,0,0,20,1,1,117,5,0.0,0.0,0.0
782,31340919-1365-nu,nu,72.51060344827589,72.51060344827589,0.03125,0.5,0.5,0.5,0.3608439182435161,8,1,20,1,56,117,5,0.0,0.0,0.0
783,31341214-1365-nu,nu,100.0,100.0,0.125,1.0,0.375,0.375,0.1581138830084189,8,1,20,1,56,117,5,0.0,0.0,0.0
784,29971636-1341-nu,nu,97.025,97.025,0.25,1.0,0.5,0.5,0.0,0,0,456,1,1,644,69,0.576206912029155,0.0,0.0
785,29890952-1339-nu,nu,0.0,33.57500000000002,0.2857142857142857,1.0,0.2857142857142857,0.2857142857142857,0.4045199174779452,10,1,370,1,82,1753,238,0.3392497223385268,0.0,0.0
786,30073903-1339-nu,nu,67.37285714285714,67.37285714285714,0.0256410256410256,1.0,0.4871794871794871,0.4871794871794871,0.1781741612749495,0,0,60,1,3,293,58,0.0,0.0,0.0
787,29440876-1332-nu,nu,80.25000000000004,80.25000000000004,0.04,0.0,0.48,0.52,0.6885303726590962,4,1,511,1,59,676,66,0.581421938304522,0.0,0.0
788,29441472-1332-nu,nu,85.07411764705884,85.07411764705884,0.0588235294117647,1.0,0.6470588235294118,0.6470588235294118,0.4618802153517005,3,1,315,1,54,116,10,0.5507601145155236,0.0,0.0
789,29441901-1332-nu,nu,83.74867647058825,83.74867647058825,0.0555555555555555,1.0,0.5555555555555556,0.5555555555555556,0.2022599587389726,3,1,315,1,54,116,10,0.5507601145155236,0.0,0.0
790,27433948-1311-nu,nu,86.70500000000001,100.0,0.6190476190476191,0.0,0.2857142857142857,0.2857142857142857,0.5714285714285714,0,0,315,1,1,11,3,0.0,0.0,0.0
791,27435678-1311-nu,nu,83.85357142857143,87.99727272727276,0.3809523809523809,0.0,0.3333333333333333,0.3333333333333333,0.1091089451179962,1,1,456,1,8,520,57,0.0,0.0,0.0
793,22597964-1236-nu,nu,100.0,100.0,0.3333333333333333,1.0,0.5555555555555556,0.5555555555555556,0.2236067977499789,0,0,370,1,37,1573,200,0.0,0.0,0.0
794,22319718-1221-nu,nu,91.84272727272727,91.84272727272727,0.0416666666666666,0.0,0.5833333333333334,0.5833333333333334,0.2070196678027062,6,1,511,1,16,337,29,0.8979742507595518,0.0,0.0
796,21702909-1208-nu,nu,91.5334782608696,100.0,0.16,0.0,0.52,0.52,0.1024183112998378,3,1,370,1,19,1129,183,0.0,0.0,0.0
797,21484098-1194-nu,nu,60.19176470588238,100.0,0.238095238095238,0.0,0.4761904761904761,0.4761904761904761,0.457495710997814,10,1,370,1,52,1042,173,0.7990141709132553,0.0,0.0
798,21271292-1189-nu,nu,56.25200000000002,76.82043478260871,0.1785714285714285,1.0,0.3928571428571428,0.3928571428571428,0.2264554068289191,16,1,456,1,12,194,10,0.7551668864607765,0.0,0.0
799,21035251-1182-nu,nu,63.600714285714304,76.3219230769231,0.1594202898550724,0.0,0.463768115942029,0.463768115942029,0.2375655483665994,10,1,370,1,32,940,166,0.776603667167099,0.0,0.0
802,20648670-1179-nu,nu,89.89642857142859,95.165,0.4117647058823529,0.0,0.5882352941176471,0.5882352941176471,0.2721655269759086,3,1,370,1,13,917,165,0.3544587784792833,0.0,0.0
803,19946637-1161-nu,nu,90.935,90.935,0.0476190476190476,0.5,0.6666666666666666,0.6666666666666666,0.1543033499620919,0,0,370,1,24,736,151,0.0,0.0,0.0
804,19946679-1161-nu,nu,100.0,100.0,0.2,0.0,0.6,0.6,0.0,0,0,370,1,4,736,151,0.0,0.0,0.0
808,19094167-1140-nu,nu,69.78500000000001,89.60000000000004,0.2083333333333333,1.0,0.5416666666666666,0.5416666666666666,0.1342312110428049,0,0,385,1,13,1660,241,0.0,0.0,0.0
809,19109253-1140-nu,nu,29.57676470588237,29.57676470588237,0.0117647058823529,0.0,0.388235294117647,0.4,0.2474752899558983,9,1,497,1,9,834,129,0.0,0.0,0.0
810,18657576-1131-nu,nu,60.23230769230773,77.1025,0.4857142857142857,0.5,0.4571428571428571,0.4571428571428571,0.259160527674408,2,1,370,1,35,690,142,0.0,0.0,0.0
812,18663565-1131-nu,nu,97.0014285714286,97.0014285714286,0.0,0.5,0.4,0.4,0.0487950036474266,0,0,385,1,6,1629,235,0.0,0.0,0.0
813,18548980-1125-nu,nu,100.0,100.0,0.2692307692307692,1.0,0.4615384615384615,0.4615384615384615,0.2096569673443836,0,0,385,1,22,1606,230,0.0,-1.0,0.0
814,18460504-1119-nu,nu,85.16499999999999,90.05058823529413,0.1,1.0,0.6,0.6,0.161164592805076,4,1,370,1,47,668,136,0.0,0.0,0.0
815,18461170-1119-nu,nu,81.13641304347829,84.15181818181821,0.08,0.0,0.48,0.48,0.1237968921180345,4,1,370,1,47,668,136,0.0,0.0,0.0
816,18402145-1100-nu,nu,100.0,100.0,0.0,1.0,0.6666666666666666,0.6666666666666666,0.1054092553389459,0,0,370,1,18,642,127,0.0,0.0,0.0
817,18921203-1100-nu,nu,100.0,,1.0,1.0,0.0,0.5,0.2357022603955158,0,0,385,1,61,1574,221,0.0,0.0,0.0
818,17872696-1095-nu,nu,90.935,93.70161764705884,0.2962962962962963,1.0,0.4444444444444444,0.4444444444444444,0.1121936388010148,0,0,385,0,0,1532,217,0.0,0.0,0.0
819,17369916-1073-nu,nu,95.93928571428572,95.93928571428572,0.0625,1.0,0.375,0.4375,0.2264554068289191,3,1,161,1,3,58,11,0.7516529827025858,0.0,0.0
820,63040952-1742-nu,nu,71.06500000000001,75.70750000000002,0.3636363636363636,1.0,0.3636363636363636,0.3636363636363636,0.445435403187374,0,0,0,1,2,41,3,0.0,0.0,0.0
822,62066961-1733-nu,nu,85.16499999999999,100.0,0.5416666666666666,0.0,0.3333333333333333,0.3333333333333333,0.3803194146278325,2,1,44,1,37,139,44,0.0,0.0,0.0
824,61581964-1714-nu,nu,45.64500000000001,45.64500000000001,0.1666666666666666,1.0,0.6666666666666666,0.6666666666666666,0.1825741858350553,0,0,0,1,1,81,22,0.0,0.0,0.0
825,61333312-1709-nu,nu,78.87285714285717,78.87285714285717,0.1428571428571428,1.0,0.4285714285714285,0.4285714285714285,0.2182178902359924,3,1,146,1,54,151,52,0.0,0.0,0.0
826,61104603-1700-nu,nu,39.789038461538496,75.6864285714286,0.2289156626506024,0.5,0.5060240963855421,0.5301204819277109,0.0937573250771686,26,1,824,1,23,1599,276,1.0,0.0,0.0
827,61104950-1700-nu,nu,57.15369565217392,72.53342105263161,0.2545454545454545,0.0,0.5272727272727272,0.5454545454545454,0.2800560168056019,26,1,824,1,23,1599,276,1.0,0.0,0.0
828,60961367-1697-nu,nu,100.0,100.0,0.1666666666666666,1.0,0.5,0.5,0.0800640769025435,0,0,0,1,28,74,17,0.0,0.0,0.0
829,60961401-1697-nu,nu,100.0,100.0,0.5,1.0,1.0,1.0,0.1386750490563073,0,0,0,1,28,74,17,0.0,0.0,0.0
830,60766099-1690-nu,nu,100.0,100.0,0.1,1.0,0.5,0.5,0.1139605764596379,0,0,0,1,29,68,15,0.0,0.0,0.0
831,60755659-1689-nu,nu,83.0092307692308,83.0092307692308,0.0769230769230769,0.0,0.5384615384615384,0.5384615384615384,0.0,2,1,44,1,27,112,33,0.0,0.0,0.0
832,60736152-1688-nu,nu,99.395,98.49736842105266,0.0909090909090909,0.0,0.4090909090909091,0.4090909090909091,0.0,0,0,0,1,26,64,13,0.0,0.0,0.0
834,60633774-1683-nu,nu,52.86500000000001,52.86500000000001,0.0476190476190476,0.5,0.2857142857142857,0.2857142857142857,0.080582296402538,10,1,824,1,28,1584,272,0.0,0.0,0.0
835,60655089-1683-nu,nu,54.81269230769232,54.81269230769232,0.0181818181818181,0.0,0.4909090909090909,0.4909090909090909,0.1020620726159657,11,1,824,1,82,1584,272,0.8405168366635487,0.0,0.0
838,60468974-1670-nu,nu,95.955,95.68818181818185,0.1428571428571428,1.0,0.6428571428571429,0.6428571428571429,0.1025978352085154,1,1,44,1,3,86,25,0.7496112034135786,0.0,0.0
839,60314304-1668-nu,nu,82.39000000000001,82.39000000000001,0.125,1.0,0.625,0.625,0.0656532164298612,0,0,0,1,6,24,3,0.0,0.0,0.0
