c_id,className,ReadingEase,ReadingEase(NL),CodeElementRatio,QuestionRatio,StopwordRatio,StopKeyRatio,ConceptualSimilarity,AuthorCommitsFile,CommittedTwice,TotalAuthoredCommits,ReviewingTwice,ReviewedCommitsFile,TotalReviewedCommits,ReviewedPRs,ExtLibSimilarity,sentimoji,gold
61812708-6997-nu,nu,86.29784037558686,95.29748299319732,0.3953488372093023,0.0,0.3604651162790697,0.3604651162790697,0.2629303872206929,0,0,0,1,15,699,173,0.0,0.0,0.0
61294401-6984-nu,nu,0.0,87.94500000000002,0.4090909090909091,0.0,0.2727272727272727,0.2727272727272727,0.4814569204856493,0,0,237,1,8,200,24,0.6690622332926158,0.0,0.0
61350555-6982-nu,nu,72.61545454545457,69.78500000000001,0.1176470588235294,0.0,0.3529411764705882,0.3529411764705882,0.1230914909793327,0,0,0,0,0,683,171,0.0,0.0,0.0
61133765-6979-nu,nu,79.43428571428574,82.19500000000002,0.0597014925373134,0.0,0.5373134328358209,0.582089552238806,0.2705008904002297,15,1,695,1,12,262,39,0.0,0.0,0.0
61884755-1625-nu,nu,90.09000000000002,100.0,0.4117647058823529,0.0,0.4117647058823529,0.4117647058823529,0.493435163795169,0,0,142,1,1,639,89,0.6412705314929323,0.0,1.0
61893042-1625-nu,nu,98.67808823529413,100.0,0.1304347826086956,0.5,0.4347826086956521,0.4347826086956521,0.1778216897897548,0,0,315,1,1,559,77,0.7160894433721886,1.0,1.0
59757758-1621-nu,nu,95.93928571428572,95.93928571428572,0.0714285714285714,1.0,0.5,0.5,0.400500939457407,0,0,0,1,3,29,4,0.0,0.0,0.0
59936738-1621-nu,nu,65.29590909090909,65.29590909090909,0.04,0.0,0.52,0.52,0.098058067569092,0,0,17,1,1,23,2,0.0,-1.0,-1.0
60442700-1621-nu,nu,73.84500000000001,73.84500000000001,0.1666666666666666,0.0,0.5,0.5,0.2041241452319315,0,0,0,1,1,29,4,0.0,1.0,1.0
59425661-1619-nu,nu,100.0,100.0,0.5,0.0,0.5,0.5,0.0,13,1,370,1,105,2381,302,0.0,1.0,0.0
58734224-1615-nu,nu,94.8039285714286,94.8039285714286,0.0256410256410256,0.5,0.6153846153846154,0.6153846153846154,0.0,12,1,456,1,24,970,113,0.0,0.0,0.0
57978361-1611-nu,nu,100.0,100.0,0.1666666666666666,0.0,0.5,0.5,0.2886751345948129,4,1,315,1,25,556,75,0.0,-1.0,-1.0
57978541-1611-nu,nu,78.87285714285717,78.87285714285717,0.1428571428571428,0.0,0.5714285714285714,0.5714285714285714,0.0,4,1,315,1,25,556,75,0.0,-1.0,0.0
55394450-1595-nu,nu,78.755,82.9194230769231,0.1276595744680851,0.5,0.5957446808510638,0.5957446808510638,0.2236067977499789,3,1,19,0,0,26,3,0.0,0.0,0.0
55394592-1595-nu,nu,75.87500000000001,70.33964285714288,0.1818181818181818,0.5,0.2727272727272727,0.2727272727272727,0.1005037815259212,3,1,19,0,0,26,3,0.0,-1.0,-1.0
55395302-1595-nu,nu,100.0,100.0,0.0535714285714285,0.0,0.5714285714285714,0.5714285714285714,0.4216370213557839,0,0,18,1,8,22,3,0.7102263850734722,0.0,0.0
55396595-1595-nu,nu,82.95618852459016,82.95618852459016,0.0161290322580645,0.0,0.7096774193548387,0.7258064516129032,0.0589255650988789,0,0,18,1,5,22,3,0.259924343054644,0.0,1.0
54252232-1588-nu,nu,100.0,100.0,0.0285714285714285,0.3333333333333333,0.4285714285714285,0.4285714285714285,0.0953462589245592,0,0,385,0,0,1724,257,0.0,0.0,0.0
54161741-1585-nu,nu,74.1757142857143,78.755,0.2769230769230769,0.0,0.4,0.4,0.1946247360403807,11,1,456,1,1,967,110,1.0,0.0,1.0
54171728-1585-nu,nu,91.69666666666669,91.69666666666669,0.03125,0.0,0.46875,0.46875,0.0,11,1,456,1,1,967,110,1.0,0.0,-1.0
50195956-1553-nu,nu,82.9014285714286,82.9014285714286,0.04,0.6666666666666666,0.2,0.2,0.1296407447104328,0,0,456,1,7,962,108,0.2607392555348897,-1.0,-1.0
49091207-1540-nu,nu,97.7025,100.0,0.1666666666666666,1.0,0.5,0.5,0.3779644730092272,0,0,456,1,8,956,106,0.0,0.0,0.0
48268336-1539-nu,nu,54.18500000000003,69.78833333333336,0.2131147540983606,0.0,0.4180327868852459,0.4262295081967213,0.3236694374850748,0,0,456,1,4,955,105,0.0,1.0,1.0
48268447-1539-nu,nu,75.76500000000001,75.76500000000001,0.0555555555555555,1.0,0.4444444444444444,0.5,0.2182178902359924,6,1,456,1,25,955,105,0.0,0.0,0.0
50041773-1539-nu,nu,86.70466666666667,86.70466666666667,0.037037037037037,0.6666666666666666,0.4814814814814814,0.4814814814814814,0.1660909597074799,4,1,456,1,55,955,105,0.0,1.0,0.0
50041861-1539-nu,nu,94.3,94.3,0.1111111111111111,1.0,0.5555555555555556,0.5555555555555556,0.1924500897298752,0,0,315,1,4,537,66,0.0,0.0,0.0
50042080-1539-nu,nu,47.83250000000001,47.83250000000001,0.0625,0.0,0.6875,0.6875,0.5222329678670935,0,0,315,1,1,537,66,0.0,0.0,0.0
50042559-1539-nu,nu,79.09150000000001,79.09150000000001,0.037037037037037,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.1360827634879543,0,0,315,1,1,537,66,0.0,0.0,0.0
50042801-1539-nu,nu,63.381071428571445,63.381071428571445,0.0256410256410256,0.5,0.5641025641025641,0.5641025641025641,0.1725163898355885,6,1,315,1,35,537,66,0.7063838571409432,0.0,0.0
50043006-1539-nu,nu,0.0,0.0,0.5,0.0,0.0,0.0,0.0,2,1,456,1,14,955,105,0.0,1.0,1.0
50044764-1539-nu,nu,35.60500000000002,35.60500000000002,0.3333333333333333,0.0,0.0,0.0,0.2499999999999999,5,1,456,1,11,955,105,0.0,0.0,0.0
50044904-1539-nu,nu,87.94500000000002,87.94500000000002,0.0769230769230769,0.5,0.5384615384615384,0.5384615384615384,0.1666666666666666,5,1,456,1,11,955,105,0.0,-1.0,-1.0
50045588-1539-nu,nu,100.0,100.0,0.3333333333333333,1.0,0.6666666666666666,0.6666666666666666,0.0,0,0,456,1,1,955,105,0.0,0.0,0.0
45928044-1520-nu,nu,84.34803571428574,84.34803571428574,0.024390243902439,0.5,0.4634146341463415,0.4634146341463415,0.0933520056018673,4,1,359,1,4,14,4,0.2709970709891531,0.0,0.0
42392621-1497-nu,nu,78.87285714285717,78.87285714285717,0.1428571428571428,1.0,0.8571428571428571,0.8571428571428571,0.1889822365046136,0,0,26,1,4,25,2,0.0,0.0,0.0
40718983-1489-nu,nu,94.77772727272728,94.77772727272728,0.0142857142857142,0.3333333333333333,0.6285714285714286,0.6428571428571429,0.1371021242767704,0,0,60,1,17,299,60,0.0,0.0,0.0
40722368-1489-nu,nu,63.84279411764709,63.84279411764709,0.05,0.0,0.35,0.4,0.0833333333333333,1,1,111,0,0,16,3,0.952699082494256,1.0,1.0
39763451-1480-nu,nu,100.0,100.0,0.3333333333333333,0.0,0.6666666666666666,0.6666666666666666,0.0,0,0,54,1,1,30,3,0.0,0.0,0.0
39406900-1474-nu,nu,100.0,100.0,0.1,1.0,0.5,0.5,0.2357022603955158,2,1,511,1,39,929,100,0.9275657043816908,0.0,0.0
39407088-1474-nu,nu,100.0,100.0,0.2,0.0,0.2,0.2,0.1154700538379251,33,1,385,1,39,1722,255,0.4738262243335576,1.0,1.0
39407144-1474-nu,nu,69.99384615384618,69.99384615384618,0.0666666666666666,1.0,0.4666666666666667,0.4666666666666667,0.2581988897471611,2,1,511,1,39,929,100,0.9275657043816908,0.0,0.0
37653344-1455-nu,nu,100.0,100.0,0.217391304347826,0.5,0.4347826086956521,0.4347826086956521,0.1581138830084189,1,1,28,1,12,130,3,0.1841095248691622,0.0,0.0
37655417-1455-nu,nu,100.0,98.31540322580648,0.0571428571428571,0.0,0.5428571428571428,0.5428571428571428,0.1740776559556978,0,0,28,1,3,130,3,0.0,-1.0,-1.0
37656641-1455-nu,nu,83.46583333333336,83.46583333333336,0.0344827586206896,0.0,0.4137931034482758,0.4137931034482758,0.0,1,1,28,1,3,130,3,0.0,0.0,-1.0
37755445-1455-nu,nu,98.49736842105266,98.49736842105266,0.0526315789473684,1.0,0.7368421052631579,0.7368421052631579,0.3077935056255462,0,0,370,1,10,2149,289,0.418453802634951,-1.0,-1.0
37360613-1443-nu,nu,84.45000000000003,84.45000000000003,0.0625,0.5,0.625,0.625,0.1443375672974064,0,0,315,1,4,453,54,0.5184360777979711,0.0,0.0
37360629-1443-nu,nu,100.0,100.0,0.1666666666666666,1.0,0.8333333333333334,0.8333333333333334,0.0,0,0,315,1,4,453,54,0.5184360777979711,-1.0,-1.0
37020296-1442-nu,nu,100.0,100.0,1.0,0.0,0.0,0.0,0.0,36,1,511,1,68,910,98,0.8703155302324018,1.0,1.0
37020435-1442-nu,nu,100.0,100.0,0.04,0.5,0.72,0.72,0.3354101966249684,36,1,511,1,68,910,98,0.8703155302324018,0.0,0.0
37021656-1442-nu,nu,77.12483870967742,77.12483870967742,0.03125,0.0,0.59375,0.59375,0.2169304578186561,37,1,315,1,40,444,53,1.0,0.0,0.0
35006424-1432-nu,nu,100.0,100.0,0.1666666666666666,1.0,0.6666666666666666,0.6666666666666666,0.1825741858350553,0,0,511,1,7,887,92,0.5575603979967406,0.0,0.0
35006960-1432-nu,nu,64.66285714285716,64.66285714285716,0.0454545454545454,0.0,0.5909090909090909,0.5909090909090909,0.2357022603955158,0,0,511,1,15,887,92,0.2290413053657798,0.0,0.0
34067939-1422-nu,nu,73.84500000000001,97.025,0.4285714285714285,0.0,0.4285714285714285,0.5714285714285714,0.1906925178491184,0,0,315,1,11,399,44,0.0,0.0,0.0
34065670-1421,nu,100.0,100.0,0.1666666666666666,0.0,0.5,0.5,0.2041241452319315,0,0,370,1,2,2061,274,0.0,0.0,0.0
34068341-1421-nu,nu,100.0,100.0,0.0714285714285714,0.0,0.6428571428571429,0.6428571428571429,0.0,0,0,511,1,2,816,88,0.0,0.0,1.0
34072707-1421-nu,nu,90.95857142857145,90.95857142857145,0.1428571428571428,0.0,0.5714285714285714,0.5714285714285714,0.0,0,0,456,1,2,907,96,0.0,1.0,1.0
33872063-1412-nu,nu,72.61545454545457,72.61545454545457,0.0833333333333333,0.0,0.4166666666666667,0.4166666666666667,0.0800640769025435,1,1,456,1,10,894,93,0.836536287714123,0.0,0.0
33828262-1410-nu,nu,85.39178571428573,85.39178571428573,0.0212765957446808,0.5,0.425531914893617,0.425531914893617,0.2869984013336701,0,0,315,1,2,384,40,0.0,0.0,0.0
33828377-1410-nu,nu,55.40500000000003,55.40500000000003,0.0227272727272727,0.5,0.4772727272727273,0.4772727272727273,0.1586103171436288,0,0,315,1,1,384,40,0.0,0.0,0.0
33828865-1410-nu,nu,82.29666666666668,82.29666666666668,0.037037037037037,0.0,0.5555555555555556,0.5555555555555556,0.0,3,1,511,1,24,797,84,0.0,0.0,0.0
33829032-1410-nu,nu,43.96307692307696,43.96307692307696,0.0666666666666666,0.0,0.2,0.2,0.0,0,0,315,1,1,384,40,0.0,0.0,0.0
33624099-1408-nu,nu,66.7871428571429,66.7871428571429,0.1428571428571428,1.0,0.5714285714285714,0.5714285714285714,0.0771516749810459,5,1,511,1,4,785,82,0.0,0.0,0.0
33624199-1408-nu,nu,0.0,36.62000000000003,0.8333333333333334,0.0,0.1666666666666666,0.1666666666666666,0.5962847939999439,0,0,315,1,4,372,38,0.0,0.0,0.0
33278732-1405-nu,nu,87.94500000000002,87.94500000000002,0.125,0.0,0.125,0.125,0.0,8,1,315,1,29,363,36,0.0,0.0,0.0
33278914-1405-nu,nu,100.0,100.0,0.2,1.0,0.6,0.6,0.0,8,1,315,1,29,363,36,0.0,0.0,0.0
33359329-1398-nu,nu,86.70500000000001,86.70500000000001,0.1,0.0,0.6,0.6,0.2108185106778919,0,0,370,1,1,2017,262,0.5200509674923438,0.0,0.0
32076308-1384-nu,nu,36.62000000000003,36.62000000000003,1.0,0.0,0.0,0.0,0.0,7,1,456,1,6,683,78,0.0,0.0,0.0
32161518-1384-nu,nu,54.72500000000002,54.72500000000002,0.25,1.0,0.0,0.0,0.3535533905932737,16,1,456,1,38,683,78,0.2492781385838322,0.0,0.0
31933950-1382-nu,nu,95.4632142857143,95.4632142857143,0.0416666666666666,0.5,0.4166666666666667,0.4166666666666667,0.1796053020267749,5,1,511,1,2,726,78,0.0,1.0,1.0
31934059-1382-nu,nu,100.0,100.0,0.0476190476190476,0.0,0.5238095238095238,0.5238095238095238,0.1391216687280504,1,1,511,1,4,726,78,0.0,1.0,1.0
31767096-1376-nu,nu,36.62000000000003,36.62000000000003,1.0,0.0,0.0,0.0,0.0,6,1,456,1,45,664,76,0.4247450533996041,1.0,1.0
31772502-1376-nu,nu,100.0,100.0,0.1666666666666666,0.0,0.8333333333333334,0.8333333333333334,0.0,11,1,370,1,100,1813,249,0.8864769585615967,-1.0,1.0
31435002-1369-nu,nu,97.025,97.025,0.2,0.0,0.2,0.2,0.0,0,0,315,1,7,158,20,0.0,1.0,1.0
31435121-1369-nu,nu,100.0,100.0,0.2105263157894736,0.0,0.3684210526315789,0.3684210526315789,0.1617875572323585,10,1,370,1,86,1799,245,0.4260281030760912,0.0,-1.0
31340262-1365-nu,nu,88.33754901960786,88.33754901960786,0.0263157894736842,0.6666666666666666,0.5526315789473685,0.5526315789473685,0.0674199862463242,0,0,20,1,1,117,5,0.0,0.0,0.0
31340919-1365-nu,nu,72.51060344827589,72.51060344827589,0.03125,0.5,0.5,0.5,0.3608439182435161,8,1,20,1,56,117,5,0.0,0.0,0.0
31341214-1365-nu,nu,100.0,100.0,0.125,1.0,0.375,0.375,0.1581138830084189,8,1,20,1,56,117,5,0.0,0.0,0.0
29971636-1341-nu,nu,97.025,97.025,0.25,1.0,0.5,0.5,0.0,0,0,456,1,1,644,69,0.576206912029155,0.0,0.0
29890952-1339-nu,nu,0.0,33.57500000000002,0.2857142857142857,1.0,0.2857142857142857,0.2857142857142857,0.4045199174779452,10,1,370,1,82,1753,238,0.3392497223385268,0.0,0.0
30073903-1339-nu,nu,67.37285714285714,67.37285714285714,0.0256410256410256,1.0,0.4871794871794871,0.4871794871794871,0.1781741612749495,0,0,60,1,3,293,58,0.0,0.0,0.0
29440876-1332-nu,nu,80.25000000000004,80.25000000000004,0.04,0.0,0.48,0.52,0.6885303726590962,4,1,511,1,59,676,66,0.581421938304522,0.0,0.0
29441472-1332-nu,nu,85.07411764705884,85.07411764705884,0.0588235294117647,1.0,0.6470588235294118,0.6470588235294118,0.4618802153517005,3,1,315,1,54,116,10,0.5507601145155236,0.0,0.0
29441901-1332-nu,nu,83.74867647058825,83.74867647058825,0.0555555555555555,1.0,0.5555555555555556,0.5555555555555556,0.2022599587389726,3,1,315,1,54,116,10,0.5507601145155236,0.0,0.0
27433948-1311-nu,nu,86.70500000000001,100.0,0.6190476190476191,0.0,0.2857142857142857,0.2857142857142857,0.5714285714285714,0,0,315,1,1,11,3,0.0,0.0,0.0
27435678-1311-nu,nu,83.85357142857143,87.99727272727276,0.3809523809523809,0.0,0.3333333333333333,0.3333333333333333,0.1091089451179962,1,1,456,1,8,520,57,0.0,0.0,0.0
22730522-1244-nu,nu,87.1588392857143,87.1588392857143,0.0085470085470085,0.0,0.5811965811965812,0.5811965811965812,0.2132007163556104,0,0,456,1,11,401,36,0.0,1.0,1.0
22597964-1236-nu,nu,100.0,100.0,0.3333333333333333,1.0,0.5555555555555556,0.5555555555555556,0.2236067977499789,0,0,370,1,37,1573,200,0.0,0.0,0.0
22319718-1221-nu,nu,91.84272727272727,91.84272727272727,0.0416666666666666,0.0,0.5833333333333334,0.5833333333333334,0.2070196678027062,6,1,511,1,16,337,29,0.8979742507595518,0.0,0.0
22124723-1217-nu,nu,69.78500000000001,66.10000000000002,0.1538461538461538,0.0,0.3846153846153846,0.3846153846153846,0.039405520311955,0,0,370,1,2,1155,187,0.0,-1.0,-1.0
21702909-1208-nu,nu,91.5334782608696,100.0,0.16,0.0,0.52,0.52,0.1024183112998378,3,1,370,1,19,1129,183,0.0,0.0,0.0
21484098-1194-nu,nu,60.19176470588238,100.0,0.238095238095238,0.0,0.4761904761904761,0.4761904761904761,0.457495710997814,10,1,370,1,52,1042,173,0.7990141709132553,0.0,0.0
21271292-1189-nu,nu,56.25200000000002,76.82043478260871,0.1785714285714285,1.0,0.3928571428571428,0.3928571428571428,0.2264554068289191,16,1,456,1,12,194,10,0.7551668864607765,0.0,0.0
21035251-1182-nu,nu,63.600714285714304,76.3219230769231,0.1594202898550724,0.0,0.463768115942029,0.463768115942029,0.2375655483665994,10,1,370,1,32,940,166,0.776603667167099,0.0,0.0
20615266-1179-nu,nu,100.0,99.4098484848485,0.2424242424242424,0.3333333333333333,0.4242424242424242,0.4545454545454545,0.3296902366978935,0,0,456,1,6,150,6,0.0,0.0,-1.0
20616248-1179-nu,nu,100.0,100.0,0.0,0.0,0.5,0.5,0.1012739367083666,0,0,456,1,6,150,6,0.0,1.0,1.0
20648670-1179-nu,nu,89.89642857142859,95.165,0.4117647058823529,0.0,0.5882352941176471,0.5882352941176471,0.2721655269759086,3,1,370,1,13,917,165,0.3544587784792833,0.0,0.0
19946637-1161-nu,nu,90.935,90.935,0.0476190476190476,0.5,0.6666666666666666,0.6666666666666666,0.1543033499620919,0,0,370,1,24,736,151,0.0,0.0,0.0
19946679-1161-nu,nu,100.0,100.0,0.2,0.0,0.6,0.6,0.0,0,0,370,1,4,736,151,0.0,0.0,0.0
19570932-1154-nu,nu,87.30000000000003,87.30000000000003,0.0384615384615384,1.0,0.5384615384615384,0.5384615384615384,0.1839418018454897,0,0,60,1,6,281,55,0.0,0.0,-1.0
19087261-1140-nu,nu,55.40350000000004,74.27000000000001,0.4375,0.5,0.375,0.375,0.2858309752375147,0,0,385,1,13,1660,241,0.0,0.0,-1.0
19087394-1140-nu,nu,90.95857142857145,89.6067307692308,0.1176470588235294,0.0,0.4117647058823529,0.4117647058823529,0.1622214211307625,0,0,385,1,13,1660,241,0.0,-1.0,-1.0
19094167-1140-nu,nu,69.78500000000001,89.60000000000004,0.2083333333333333,1.0,0.5416666666666666,0.5416666666666666,0.1342312110428049,0,0,385,1,13,1660,241,0.0,0.0,0.0
19109253-1140-nu,nu,29.57676470588237,29.57676470588237,0.0117647058823529,0.0,0.388235294117647,0.4,0.2474752899558983,9,1,497,1,9,834,129,0.0,0.0,0.0
18657576-1131-nu,nu,60.23230769230773,77.1025,0.4857142857142857,0.5,0.4571428571428571,0.4571428571428571,0.259160527674408,2,1,370,1,35,690,142,0.0,0.0,0.0
18660246-1131-nu,nu,52.14334745762713,64.66285714285716,0.2898550724637681,0.0,0.5072463768115942,0.5072463768115942,0.1682440467470144,3,1,497,1,8,805,124,0.6744295805990699,0.0,1.0
18663565-1131-nu,nu,97.0014285714286,97.0014285714286,0.0,0.5,0.4,0.4,0.0487950036474266,0,0,385,1,6,1629,235,0.0,0.0,0.0
18548980-1125-nu,nu,100.0,100.0,0.2692307692307692,1.0,0.4615384615384615,0.4615384615384615,0.2096569673443836,0,0,385,1,22,1606,230,0.0,-1.0,0.0
18460504-1119-nu,nu,85.16499999999999,90.05058823529413,0.1,1.0,0.6,0.6,0.161164592805076,4,1,370,1,47,668,136,0.0,0.0,0.0
18461170-1119-nu,nu,81.13641304347829,84.15181818181821,0.08,0.0,0.48,0.48,0.1237968921180345,4,1,370,1,47,668,136,0.0,0.0,0.0
18402145-1100-nu,nu,100.0,100.0,0.0,1.0,0.6666666666666666,0.6666666666666666,0.1054092553389459,0,0,370,1,18,642,127,0.0,0.0,0.0
18921203-1100-nu,nu,100.0,,1.0,1.0,0.0,0.5,0.2357022603955158,0,0,385,1,61,1574,221,0.0,0.0,0.0
17872696-1095-nu,nu,90.935,93.70161764705884,0.2962962962962963,1.0,0.4444444444444444,0.4444444444444444,0.1121936388010148,0,0,385,0,0,1532,217,0.0,0.0,0.0
17369916-1073-nu,nu,95.93928571428572,95.93928571428572,0.0625,1.0,0.375,0.4375,0.2264554068289191,3,1,161,1,3,58,11,0.7516529827025858,0.0,0.0
63040952-1742-nu,nu,71.06500000000001,75.70750000000002,0.3636363636363636,1.0,0.3636363636363636,0.3636363636363636,0.445435403187374,0,0,0,1,2,41,3,0.0,0.0,0.0
63041774-1742-nu,nu,68.93950000000002,67.75500000000001,0.0666666666666666,0.0,0.2333333333333333,0.2333333333333333,0.0662266178532521,0,0,641,1,1,37,13,0.0249523932745535,1.0,1.0
62066961-1733-nu,nu,85.16499999999999,100.0,0.5416666666666666,0.0,0.3333333333333333,0.3333333333333333,0.3803194146278325,2,1,44,1,37,139,44,0.0,0.0,0.0
62069524-1733-nu,nu,100.0,100.0,0.1052631578947368,0.0,0.2631578947368421,0.2631578947368421,0.0,2,1,44,1,37,139,44,0.0,1.0,1.0
61581964-1714-nu,nu,45.64500000000001,45.64500000000001,0.1666666666666666,1.0,0.6666666666666666,0.6666666666666666,0.1825741858350553,0,0,0,1,1,81,22,0.0,0.0,0.0
61333312-1709-nu,nu,78.87285714285717,78.87285714285717,0.1428571428571428,1.0,0.4285714285714285,0.4285714285714285,0.2182178902359924,3,1,146,1,54,151,52,0.0,0.0,0.0
61104603-1700-nu,nu,39.789038461538496,75.6864285714286,0.2289156626506024,0.5,0.5060240963855421,0.5301204819277109,0.0937573250771686,26,1,824,1,23,1599,276,1.0,0.0,0.0
61104950-1700-nu,nu,57.15369565217392,72.53342105263161,0.2545454545454545,0.0,0.5272727272727272,0.5454545454545454,0.2800560168056019,26,1,824,1,23,1599,276,1.0,0.0,0.0
60961367-1697-nu,nu,100.0,100.0,0.1666666666666666,1.0,0.5,0.5,0.0800640769025435,0,0,0,1,28,74,17,0.0,0.0,0.0
60961401-1697-nu,nu,100.0,100.0,0.5,1.0,1.0,1.0,0.1386750490563073,0,0,0,1,28,74,17,0.0,0.0,0.0
60766099-1690-nu,nu,100.0,100.0,0.1,1.0,0.5,0.5,0.1139605764596379,0,0,0,1,29,68,15,0.0,0.0,0.0
60755659-1689-nu,nu,83.0092307692308,83.0092307692308,0.0769230769230769,0.0,0.5384615384615384,0.5384615384615384,0.0,2,1,44,1,27,112,33,0.0,0.0,0.0
60736152-1688-nu,nu,99.395,98.49736842105266,0.0909090909090909,0.0,0.4090909090909091,0.4090909090909091,0.0,0,0,0,1,26,64,13,0.0,0.0,0.0
60659192-1684-nu,nu,100.0,100.0,0.125,0.0,0.5,0.5,0.0,10,1,824,1,29,1589,273,0.0,1.0,1.0
60633774-1683-nu,nu,52.86500000000001,52.86500000000001,0.0476190476190476,0.5,0.2857142857142857,0.2857142857142857,0.080582296402538,10,1,824,1,28,1584,272,0.0,0.0,0.0
60655089-1683-nu,nu,54.81269230769232,54.81269230769232,0.0181818181818181,0.0,0.4909090909090909,0.4909090909090909,0.1020620726159657,11,1,824,1,82,1584,272,0.8405168366635487,0.0,0.0
60489793-1673-nu,nu,100.0,100.0,0.1666666666666666,0.0,0.1666666666666666,0.1666666666666666,0.0,0,0,0,1,5,43,6,0.0,-1.0,-1.0
60492817-1673-nu,nu,100.0,100.0,0.1428571428571428,0.0,0.5714285714285714,0.5714285714285714,0.0,2,1,824,1,5,1578,268,0.9233784927694012,1.0,1.0
60468974-1670-nu,nu,95.955,95.68818181818185,0.1428571428571428,1.0,0.6428571428571429,0.6428571428571429,0.1025978352085154,1,1,44,1,3,86,25,0.7496112034135786,0.0,0.0
60314304-1668-nu,nu,82.39000000000001,82.39000000000001,0.125,1.0,0.625,0.625,0.0656532164298612,0,0,0,1,6,24,3,0.0,0.0,0.0
60315494-1668-nu,nu,100.0,100.0,0.0909090909090909,0.0,0.5454545454545454,0.5454545454545454,0.1507556722888818,0,0,0,1,15,24,3,0.0,0.0,0.0
60323812-1668-nu,nu,63.10363636363638,83.32400000000003,0.358974358974359,0.0,0.4615384615384615,0.5128205128205128,0.3999999999999999,0,0,146,1,12,96,29,0.0,0.0,0.0
60325403-1668-nu,nu,78.24500000000002,78.24500000000002,0.0476190476190476,0.0,0.4761904761904761,0.4761904761904761,0.0851256530758748,0,0,44,1,9,71,23,0.7826451023071447,0.0,0.0
60415167-1668-nu,nu,80.78500000000003,80.78500000000003,0.05,0.0,0.5,0.5,0.1195228609334393,0,0,824,1,6,1578,268,0.1325825214724776,0.0,0.0
60415581-1668-nu,nu,63.62815789473686,66.64503424657538,0.0470588235294117,0.0,0.611764705882353,0.6235294117647059,0.158910431540932,0,0,824,1,4,1578,268,0.6974531980352185,0.0,0.0
60416233-1668-nu,nu,67.53135135135136,73.08026119402986,0.1647058823529411,0.0,0.4588235294117647,0.4823529411764706,0.1916629694999819,0,0,824,1,8,1578,268,0.8251369970070347,0.0,0.0
60416322-1668-nu,nu,55.28714285714287,55.28714285714287,0.0285714285714285,0.0,0.5428571428571428,0.5714285714285714,0.0890870806374748,0,0,824,1,8,1578,268,0.8251369970070347,0.0,0.0
60416676-1668-nu,nu,85.78250000000001,82.4775,0.0943396226415094,0.0,0.5283018867924528,0.5283018867924528,0.1066003581778052,18,1,824,1,65,1578,268,0.8365390821372013,0.0,0.0
60416998-1668-nu,nu,79.5575,89.51692307692309,0.3157894736842105,0.0,0.3684210526315789,0.3684210526315789,0.0648203723552164,26,1,824,1,20,1578,268,0.0,0.0,0.0
60417175-1668-nu,nu,0.0,0.0,0.5,0.0,0.0,0.0,0.0,10,1,824,1,26,1578,268,0.0,1.0,1.0
60301727-1667-nu,nu,100.0,100.0,0.0416666666666666,1.0,0.5833333333333334,0.5833333333333334,0.1296407447104328,1,1,824,1,3,1563,267,0.1190250367462191,0.0,0.0
60302005-1667-nu,nu,100.0,100.0,0.2,1.0,0.6,0.6,0.1230914909793327,1,1,824,1,3,1563,267,0.1081179805439177,0.0,0.0
60294188-1666-nu,nu,100.0,100.0,0.0,1.0,0.3333333333333333,0.3333333333333333,0.0,3,1,44,1,7,56,22,0.0,0.0,0.0
60294490-1666-nu,nu,93.79775362318844,93.79775362318844,0.0185185185185185,0.3333333333333333,0.5185185185185185,0.5185185185185185,0.0,6,1,146,1,17,81,28,0.0,0.0,0.0
60297474-1666-nu,nu,100.0,100.0,0.0344827586206896,0.0,0.4137931034482758,0.4137931034482758,0.0,10,1,824,1,16,1563,267,0.0,0.0,0.0
60297547-1666-nu,nu,70.14470588235295,70.14470588235295,0.0588235294117647,0.0,0.7058823529411765,0.7058823529411765,0.0,10,1,824,1,16,1563,267,0.0,0.0,0.0
60249881-1659-nu,nu,86.08346153846156,90.82500000000005,0.0892857142857142,0.0,0.5714285714285714,0.6071428571428571,0.1603567451474546,11,1,324,1,15,630,126,0.8863968718898289,0.0,0.0
59642634-1649-nu,nu,90.95857142857145,96.11442307692307,0.1176470588235294,0.0,0.4117647058823529,0.4117647058823529,0.2182178902359924,0,0,44,1,4,42,15,0.0,0.0,0.0
59642944-1649-nu,nu,58.5006201550388,58.5006201550388,0.0204081632653061,0.0,0.3061224489795918,0.3061224489795918,0.1899342940993965,0,0,44,1,1,42,15,0.0,0.0,0.0
59643095-1649-nu,nu,90.935,90.935,0.0434782608695652,0.5,0.4347826086956521,0.4347826086956521,0.0962250448649376,1,1,44,1,1,42,15,0.0,0.0,0.0
59763077-1649-nu,nu,53.655,97.025,0.6428571428571429,0.0,0.3571428571428571,0.3571428571428571,0.592999453328881,0,0,824,1,1,1546,262,0.1325825214724776,0.0,1.0
59765493-1649-nu,nu,43.30672535211269,90.1325,0.6601941747572816,0.0,0.233009708737864,0.2427184466019417,0.4518689194467694,11,1,824,1,67,1546,262,0.8405168366635487,0.0,0.0
59766558-1649-nu,nu,72.32500000000003,72.32500000000003,0.0232558139534883,0.0,0.3255813953488372,0.3255813953488372,0.0810440898473107,0,0,824,0,0,1546,262,0.0,0.0,0.0
